order_id,customer_id,product_id,product,category,quantity,unit_price,discount,gross_sales,sales,product_cost,shipping_cost,total_cost,profit,returns,return_reason,payment_method,payment_status,customer_type,customer_value,warehouse,city,state,region,order_date,delivery_date,delivery_days,shipping_mode,delivery_status,rating,review_count
ORD003462,CUST07182,P-ELE-571,Power Bank,Electronics,1,45351.65,1678.01,45351.65,43673.64,24399.19,60.69,24459.88,19213.76,No,,Cash on Delivery,Paid,New,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,06-07-2024,13-07-2024,7,Standard,Delivered,5,1
ORD007458,CUST00303,P-HOM-914,Non-Stick Cookware Set,Home & Kitchen,3,3664.38,340.79,10993.14,10652.35,5397.63,69.79,5467.42,5184.93,No,,Cash on Delivery,Paid,New,Premium,WH-BHU,Bhubaneswar,Odisha,East,10-08-2025,16-08-2025,6,Standard,Delivered,4,1
ORD016125,CUST04981,P-FOO-812,Casual Sneakers,Footwear,1,2002.81,322.45,2002.81,0,0,0,0,0,No,,Cash on Delivery,Refunded,New,Premium,WH-BEN,Bengaluru,Karnataka,South,27-06-2023,,,Standard,Cancelled,,0
ORD012381,CUST08347,P-GRO-670,Spices Combo Pack,Grocery,1,154.67,12.53,154.67,142.14,86.62,211.17,297.79,-155.65,No,,UPI,Paid,New,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,06-01-2024,09-01-2024,3,Express,Delivered,5,1
ORD006971,CUST00909,P-GRO-324,Basmati Rice 5kg,GROCERY,2,1337.96,0,2675.92,0,0,0,0,0,No,,CASH ON DELIVERY,Refunded,New,Premium,WH-AHM,Ahmedabad,Gujarat,West,24-06-2023,,,Standard,Cancelled,,0
ORD016242,CUST00243,P-FOO-410,Casual Sneakers,Footwear,2,2091.52,0,4183.04,4183.04,2196.1,111.16,2307.26,1875.78,No,,UPI,Paid,New,Premium,WH-LUC,Lucknow,Uttar Pradesh,North,08-12-2023,11-12-2023,3,Express,Delivered,5,1
ORD010684,CUST03986,P-HOM-195,Air Fryer,Home & Kitchen,1,4134.01,620.1,4134.01,3513.91,2786.32,131.48,2917.8,596.11,No,,Debit Card,Paid,New,Premium,WH-HYD,Hyderabad,Telangana,South,24-09-2024,26-09-2024,2,Express,Delivered,,0
ORD014570,CUST05992,P-BOO-571,Biography,Books,1,580.33,77.18,580.33,503.15,324.98,54.35,379.33,123.82,No,,Cash on Delivery,Paid,Returning,Budget,WH-BHU,Bhubaneswar,Odisha,East,03-07-2025,09-07-2025,6,Standard,Delivered,,0
ORD006571,CUST02648,P-CLO-829,Men's T-Shirt,Clothing,1,2372.44,287.07,2372.44,2085.37,1171.99,171.67,1343.66,741.71,No,,Wallet,Paid,New,Premium,WH-JAI,Jaipur,Rajasthan,North,09-04-2025,12-04-2025,3,Express,Delivered,,0
ORD021769,CUST01933,P-TOY-173,Soft Toy,Toys & Games,2,2149.66,0,4299.32,4299.32,2399.02,165.16,2564.18,1735.14,No,,Credit Card,Paid,New,Regular,WH-KAR,Karimnagar,Telangana,South,27-02-2023,28-02-2023,1,Express,Delivered,,0
ORD018950,CUST01577,P-FUR-474,Study Table,Furniture,1,37701.78,1960.49,37701.78,35741.29,18586.98,235.96,18822.94,16918.35,No,,Credit Card,Paid,New,Regular,WH-NAG,Nagpur,Maharashtra,West,24-06-2024,30-06-2024,6,Standard,Delivered,,0
ORD021978,CUST00904,P-SPO-379,Treadmill,Sports & Fitness,2,3941.77,898.72,7883.54,6984.82,5660.38,65.64,5726.02,1258.8,No,,Debit Card,Paid,New,Budget,WH-DEL,Delhi,Delhi,North,14-03-2023,19-03-2023,5,Standard,Delivered,4,1
ORD022433,CUST03083,P-TOY-478,Action Figure,Toys & Games,3,2953.43,0,8860.29,0,0,0,0,0,No,,Debit Card,Refunded,New,Budget,WH-BHO,Bhopal,Madhya Pradesh,Central,15-09-2024,,,Standard,Cancelled,,0
ORD016112,CUST07431,P-BOO-452,Children's Story Book,Books,1,657.57,0,657.57,657.57,482,74.32,556.32,101.25,No,,Cash on Delivery,Paid,Returning,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,20-05-2024,23-05-2024,3,Standard,Delivered,,0
ORD010217,CUST01816,P-HOM-944,Water Purifier,Home & Kitchen,3,11209.65,1748.71,33628.95,31880.24,23809.3,52.63,23861.93,8018.31,No,,Wallet,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,07-04-2025,11-04-2025,4,Standard,Delivered,5,1
ORD020547,CUST02659,P-SPO-933,Dumbbell Set,Sports & Fitness,1,7447.23,1578.81,7447.23,5868.42,3805.53,76.5,3882.03,1986.39,No,,Net Banking,Paid,New,Budget,WH-GUW,Guwahati,Assam,North-East,28-05-2025,31-05-2025,3,Standard,Delivered,4,1
ORD007294,CUST04727,P-HOM-268,Air Fryer,Home & Kitchen,5,9265.35,926.54,46326.75,45400.21,34374.45,336.15,34710.6,10689.61,No,,Wallet,Paid,Returning,Budget,WH-NOI,Noida,Uttar Pradesh,North,11-05-2023,11-05-2023,0,Same-Day,Delivered,5,1
ORD011587,CUST03887,P-BOO-487,Children's Story Book,BOOKS,2,822.28,0,1644.56,0,0,0,0,0,No,,UPI,Refunded,Returning,Regular,WH-PUN,Pune,Maharashtra,West,03-01-2023,,,Standard,Cancelled,,0
ORD001340,CUST04119,P-TOY-466,Soft Toy,Toys & Games,1,2674.82,0,2674.82,2674.82,1917.85,88.7,2006.55,668.27,No,,Cash on Delivery,Paid,Returning,Premium,WH-SUR,Surat,Gujarat,West,20-11-2023,26-11-2023,6,Standard,Delivered,5,1
ORD010397,CUST03870,P-SPO-294,Dumbbell Set,Sports & Fitness,1,8354.7,576.47,8354.7,7778.23,6257.67,140.65,6398.32,1379.91,No,,Cash on Delivery,Paid,New,Budget,WH-NAG,Nagpur,Maharashtra,West,17-06-2023,18-06-2023,1,Express,Delivered,2,1
ORD013545,CUST01844,P-ELE-739,Home Theatre System,Electronics,5,27587.2,28552.75,137936,109383.25,81106.37,143.88,81250.25,28133,No,,Cash on Delivery,Paid,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,08-08-2024,09-08-2024,1,Express,Delivered,4,1
ORD020919,CUST04302,P-CLO-937,Women's Kurti,Clothing,2,1714.91,0,3429.82,3429.82,2531.21,441.4,2972.61,457.21,No,,UPI,Paid,New,Premium,WH-PUN,Pune,Maharashtra,West,22-04-2025,22-04-2025,0,Same-Day,Delivered,4,1
ORD016843,CUST01728,P-BEA-573,Perfume,Beauty & personal care,6,409.07,444.25,2454.42,2010.17,1676.37,43.43,1719.8,290.37,No,,Net Banking,Paid,Returning,Regular,WH-CHE,Chennai,Tamil Nadu,South,14-03-2024,18-03-2024,4,Standard,Delivered,,0
ORD019274,CUST07387,P-BOO-154,Fiction Novel,Books,1,289.78,17.1,289.78,272.68,184.88,58.48,243.36,29.32,No,,Cash on Delivery,Paid,New,Regular,WH-VIJ,Vijayawada,Andhra Pradesh,South,17-09-2024,23-09-2024,6,Standard,Delivered,5,1
ORD010764,CUST01006,P-TOY-774,Soft Toy,Toys & Games,1,1015.33,243.68,1015.33,771.65,586.86,89.35,676.21,95.44,No,,Wallet,Paid,Returning,Regular,WH-SUR,Surat,Gujarat,West,27-06-2023,03-07-2023,6,Standard,Delivered,,0
ORD017941,CUST01424,P-FOO-760,Running Shoes,Footwear,4,1903.38,1301.91,7613.52,6311.61,4415.84,247.42,4663.26,1648.35,No,,Credit Card,Paid,Returning,Budget,WH-LUC,Lucknow,Uttar Pradesh,North,26-01-2024,28-01-2024,2,Express,Delivered,4,1
ORD013903,CUST03054,P-TOY-857,Board Game,Toys & Games,1,1942.64,0,1942.64,1942.64,992.69,115.48,1108.17,834.47,No,,Credit Card,Paid,Returning,Regular,WH-PAT,Patna,Bihar,East,05-07-2023,11-07-2023,6,Standard,Delivered,4,1
ORD002915,CUST07793,P-FUR-988,Sofa Set,Furniture,4,35081.56,8840.55,140326.24,131485.69,79845.63,326.97,80172.6,51313.09,No,,Debit Card,Paid,Returning,Regular,WH-COI,Coimbatore,Tamil Nadu,South,24-09-2025,26-09-2025,2,Express,Delivered,5,1
ORD022346,CUST04086,P-CLO-551,Women's Kurti, CLOTHING,2,1623.04,0,3246.08,3246.08,1817.8,115.9,1933.7,1312.38,No,,WALLET,Paid,New,Budget,WH-HYD,Hyderabad,Telangana,South,29-09-2023,02-10-2023,3,Express,Delivered,5,1
ORD021434,CUST01225,P-CLO-455,Formal Shirt,Clothing,2,2490.95,1235.51,4981.9,3746.39,2695.21,83.29,2778.5,967.89,No,,Cash on Delivery,Paid,New,Premium,WH-NAG,Nagpur,Maharashtra,West,16-03-2024,19-03-2024,3,Standard,Delivered,5,1
ORD018853,CUST08631,P-ELE-126,Laptop,Electronics,2,47325.16,0,94650.32,94650.32,66255.22,93.29,66348.51,28301.81,No,,Cash on Delivery,Paid,New,Premium,WH-SUR,Surat,Gujarat,West,16-02-2024,21-02-2024,5,Standard,Delivered,,0
ORD000729,CUST01817,P-HOM-401,Water Purifier,Home & Kitchen,2,4472.63,688.79,8945.26,8256.47,6234.85,162.66,6397.51,1858.96,No,,UPI,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,05-06-2023,08-06-2023,3,Express,Delivered,5,1
ORD013122,CUST03038,P-BEA-232,Perfume,Beauty & personal care,1,2175.75,178.41,2175.75,1997.34,1003.02,108.16,1111.18,886.16,No,,Wallet,Paid,Returning,Premium,WH-BEN,Bengaluru,Karnataka,South,07-06-2025,13-06-2025,6,Standard,Delivered,,0
ORD006426,CUST02314,P-HOM-666,Pressure Cooker,Home & Kitchen,4,6735.21,6142.51,26940.84,20798.33,12823.84,192.62,13016.46,7781.87,No,, Wallet,Paid,Returning,Regular,WH-PAT,Patna,Bihar,East,04-04-2025,07-04-2025,3,Express,Delivered,3,1
ORD011759,CUST02166,P-BOO-296,Fiction Novel,Books,3,1035.53,0,3106.59,3106.59,2072.1,237.39,2309.49,797.1,No,,cash on delivery,Paid,New,Budget,WH-DEL,Delhi,Delhi,North,03-12-2025,04-12-2025,1,Express,Delivered,3,1
ORD007743,CUST02338,P-CLO-319,Men's T-Shirt,Clothing,2,1499.96,689.98,2999.92,0,0,0,0,0,Yes,Size/Fit Issue,Credit Card,Refunded,Returning,Regular,WH-IND,Indore,Madhya Pradesh,Central,24-08-2025,31-08-2025,7,Standard,Returned,,0
ORD011935,CUST07096,P-CLO-801,Formal Shirt,Clothing,3,1532.17,1135.34,4596.51,0,0,0,0,0,Yes,Quality Not Satisfactory,Cash on Delivery,Refunded,New,Premium,WH-GUR,Gurugram,Haryana,North,24-06-2023,29-06-2023,5,Standard,Returned,,0
ORD018671,CUST02368,P-CLO-546,Denim Jeans,Clothing,2,2183.02,0,4366.04,0,0,0,0,0,Yes,Defective Product,UPI,Refunded,New,Regular,WH-VIS,Visakhapatnam,Andhra Pradesh,South,20-10-2023,25-10-2023,5,Standard,Returned,1,1
ORD002443,CUST01169,P-SPO-887,Football,Sports & Fitness,2,9796.49,960.06,19592.98,18632.92,13969.79,298.57,14268.36,4364.56,No,,UPI,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,28-03-2023,29-03-2023,1,Same-Day,Delivered,5,1
ORD000113,CUST07487,P-ELE-519,Laptop,Electronics,1,30033.79,4715.31,30033.79,25318.48,14476.29,111.27,14587.56,10730.92,No,,UPI,Paid,New,Regular,WH-BEN,Bengaluru,Karnataka,South,13-11-2023,15-11-2023,2,Express,Delivered,5,1
ORD006952,CUST02830,P-BOO-148,Fiction Novel,Books,3,1129.28,613.2,3387.84,2774.64,2202.1,112.49,2314.59,460.05,No,,debit card,Paid,New,Premium,WH-SUR,Surat,Gujarat,West,14-01-2024,17-01-2024,3,Standard,Delivered,,0
ORD015547,CUST08326,P-BOO-352,Children's Story Book,Books,2,812,345.91,1624,1278.09,1172.53,45.59,1218.12,59.97,No,,Credit Card,Paid,New,Budget,WH-AHM,Ahmedabad,Gujarat,West,16-02-2025,23-02-2025,7,Standard,Delivered,4,1
ORD001727,CUST08678,P-BEA-842,Perfume,Beauty & personal care,1,1391.68,0,1391.68,1391.68,989.48,102.07,1091.55,300.13,No,,Credit Card,Paid,Returning,Budget,WH-JAI,Jaipur,Rajasthan,North,20-09-2023,24-09-2023,4,Standard,Delivered,,0
ORD016698,CUST02847,P-FUR-166,Office Chair,Furniture,5,33393.58,0,166967.9,0,0,0,0,0,No,,Credit Card,Refunded,Returning,Premium,WH-MUM,Mumbai,Maharashtra,West,08-12-2024,,,Express,Cancelled,,0
ORD018839,CUST03586,P-TOY-818,Building Blocks Set,Toys & Games,3,3429.35,2222.22,10288.05,8065.83,5915.63,66.83,5982.46,2083.37,No,,UPI,Paid,Returning,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,02-03-2023,05-03-2023,3,Standard,Delivered,3,1
ORD018958,CUST00143,P-TOY-172,Board Game,Toys & Games,2,4406.16,0,8812.32,8812.32,6371.31,67.44,6438.75,2373.57,No,,Wallet,Paid,Returning,Regular,WH-KOL,Kolkata,West Bengal,East,01-06-2024,07-06-2024,6,Standard,Delivered,3,1
ORD015916,CUST00262,P-CLO-228,Women's Kurti,Clothing,2,1622.26,408.81,3244.52,2835.71,1992.14,114.36,2106.5,729.21,No,,UPI,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,02-01-2023,05-01-2023,3,Standard,Delivered,5,1
ORD004449,CUST05622,P-FOO-427,Casual Sneakers,Footwear,3,1000.08,0,3000.24,3000.24,2106.17,94.4,2200.57,799.67,No,,Net Banking,Paid,Returning,Premium,WH-JAI,Jaipur,Rajasthan,North,15-08-2024,22-08-2024,7,Standard,Delivered,2,1
ORD006274,CUST00330,P-CLO-419,Winter Jacket,Clothing,2,1996.86,890.6,3993.72,3103.12,2320.35,113.96,2434.31,668.81,No,,Debit Card,Paid,New,Budget,WH-CHE,Chennai,Tamil Nadu,South,14-07-2024,17-07-2024,3,Standard,Delivered,5,1
ORD000199,CUST08152,P-SPO-631,Football,Sports & Fitness,1,8888.72,0,8888.72,8888.72,4977.68,73.13,5050.81,3837.91,No,,NetBanking,Paid,Returning,Regular,WH-NOI,Noida,Uttar Pradesh,North,19-06-2023,22-06-2023,3,Standard,Delivered,5,1
ORD014087,CUST07955,P-SPO-238,Dumbbell Set,Sports & Fitness,4,9999.23,0,39996.92,39996.92,23678.18,40.53,23718.71,16278.21,No,,Debit Card,Paid,New,Budget,WH-KAR,Karimnagar,Telangana,South,20-12-2024,26-12-2024,6,Standard,Delivered,5,1
ORD011968,CUST06218,P-TOY-892,Remote Control Car,TOYS & GAMES,5,4499.02,3531.73,22495.1,0,0,0,0,0,No,,Wallet,Refunded,Returning,Budget,WH-KAR,Karimnagar,Telangana,South,09-03-2023,,,Express,Cancelled,,0
ORD015440,CUST03978,P-ELE-807,Router,Electronics,1,59223.7,13799.12,59223.7,45424.58,41101.25,202.42,41303.67,4120.91,No,,UPI,Paid,New,Regular,WH-GUW,Guwahati,Assam,North-East,26-02-2024,28-02-2024,2,Express,Delivered,5,1
ORD005235,CUST08843,P-ELE-466,Laptop,Electronics,3,3567.82,1841,10703.46,0,0,0,0,0,No,,Wallet,Refunded,Returning,Regular,WH-BEN,Bengaluru,Karnataka,South,20-03-2023,,,Express,Cancelled,,0
ORD002073,CUST02843,P-SPO-319,Treadmill,Sports and Fitness,3,6690.03,2930.23,20070.09,0,0,0,0,0,Yes,Defective Product, Debit Card,Refunded,Returning,Budget,WH-NOI,Noida,Uttar Pradesh,North,01-09-2025,06-09-2025,5,Standard,Returned,,0
ORD016963,CUST05902,P-FOO-954,Sports Sandals,Footwear,3,3930.83,766.51,11792.49,11025.98,6509.45,59.98,6569.43,4456.55,No,,UPI,Paid,Returning,Premium,WH-AHM,Ahmedabad,Gujarat,West,17-05-2023,23-05-2023,6,Standard,Delivered,,0
ORD016088,CUST08554,P-ELE-800,Power Bank,Electronics,1,25992.09,0,25992.09,25992.09,18818.27,249.4,19067.67,6924.42,No,,Debit Card,Paid,Returning,Budget,WH-AHM,Ahmedabad,Gujarat,West,01-08-2023,02-08-2023,1,Express,Delivered,4,1
ORD013313,CUST01105,P-SPO-735,Badminton Racket,Sports & Fitness,1,9334.29,1596.16,9334.29,7738.13,6571.34,49.89,6621.23,1116.9,No,,Debit Card,Paid,Returning,Budget,WH-GUR,Gurugram,Haryana,North,07-11-2024,10-11-2024,3,Standard,Delivered,5,1
ORD018216,CUST01784,P-GRO-766,Dry Fruits Box,Grocery,3,1952.66,913.84,5857.98,4944.14,3555.79,86.89,3642.68,1301.46,No,,DEBIT CARD,Paid,New,Regular,WH-PAT,Patna,Bihar,East,27-08-2024,02-09-2024,6,Standard,Delivered,,0
ORD015813,CUST01358,P-BOO-532,Children's Story Book,Books,1,273.11,36.05,273.11,0,0,0,0,0,No,,Wallet,Refunded,New,Budget,WH-CHE,Chennai,Tamil Nadu,South,28-04-2024,,,Standard,Cancelled,,0
ORD005586,CUST05125,P-BOO-404,Children's Story Book,books,1,887.02,0,887.02,0,0,0,0,0,No,,UPI,Refunded,Returning,Budget,WH-AHM,Ahmedabad,Gujarat,West,23-05-2024,,,Express,Cancelled,,0
ORD021596,CUST02290,P-SPO-274,Badminton Racket,Sports & Fitness,2,6078.84,778.09,12157.68,11379.59,7951.12,171.04,8122.16,3257.43,No,,Net Banking,Paid,Returning,Premium,WH-KOC,Kochi,Kerala,South,29-06-2024,30-06-2024,1,Express,Delivered,3,1
ORD022915,CUST01787,P-BOO-305,Children's Story Book,Books,2,804.85,370.23,1609.7,1239.47,750.12,215.59,965.71,273.76,No,, Credit Card,Paid,Returning,Premium,WH-KOL,Kolkata,West Bengal,East,15-10-2023,16-10-2023,1,Express,Delivered,5,1
ORD020044,CUST01550,P-FOO-955,Casual Sneakers,Footwear,1,3280.59,754.54,3280.59,2526.05,1555,110.51,1665.51,860.54,No,,Credit Card,Paid,Returning,Premium,WH-KOC,Kochi,Kerala,South,17-05-2023,23-05-2023,6,Standard,Delivered,5,1
ORD008182,CUST05153,P-CLO-764,Winter Jacket,Clothing,1,1488.05,272.31,1488.05,1215.74,751.47,78.73,830.2,385.54,No,,Credit Card,Paid,New,Budget,WH-CHA,Chandigarh,Punjab,North,10-05-2024,16-05-2024,6,Standard,Delivered,3,1
ORD010577,CUST05884,P-SPO-395,Badminton Racket,Sports & Fitness,3,1213.98,804.87,3641.94,2837.07,2305.35,45.28,2350.63,486.44,No,,UPI,Paid,New,Regular,WH-KOC,Kochi,Kerala,South,19-08-2025,23-08-2025,4,Standard,Delivered,5,1
ORD001819,CUST02290,P-HOM-470,Mixer Grinder,Home & Kitchen,2,14136.03,6361.21,28272.06,21910.85,15464.82,291.41,15756.23,6154.62,No,,Credit Card,Paid,Returning,Premium,WH-KAR,Karimnagar,Punjab,South,22-04-2023,22-04-2023,0,Same-Day,Delivered,4,1
ORD023752,CUST04687,P-SPO-140,Cycling Helmet,Sports & Fitness,1,5804.06,220.55,5804.06,0,0,0,0,0,Yes,Wrong Item Delivered,Wallet,Refunded,Returning,Budget,WH-BHO,Bhopal,Madhya Pradesh,Central,20-07-2023,27-07-2023,7,Standard,Returned,,0
ORD001415,CUST06126,P-SPO-320,Cycling Helmet,Sports & Fitness,1,6905.25,483.37,6905.25,6421.88,3121.17,117.6,3238.77,3183.11,No,,Credit Card,Paid,Returning,Premium,WH-HYD,Hyderabad,Telangana,South,24-05-2024,30-05-2024,6,Standard,Delivered,2,1
ORD010692,CUST06444,P-ELE-819,Digital Camera,Electronics,1,48206.78,0,48206.78,48206.78,27622.48,85.1,27707.58,20499.2,No,,UPI,Paid,Returning,Budget,WH-NAG,Nagpur,Maharashtra,West,08-04-2023,12-04-2023,4,Standard,Delivered,,0
ORD017351,CUST01322,P-CLO-763,Women's Kurti,clothing,2,1657.48,0,3314.96,3314.96,2171.3,85.12,2256.42,1058.54,No,,Cash on Delivery,Paid,Returning,Premium,WH-PUN,Pune,Maharashtra,West,05-02-2025,10-02-2025,5,Standard,Delivered,5,1
ORD018952,CUST07955,P-BEA-188,Trimmer,Beauty & Personal Care,2,1029.98,0,2059.96,2059.96,1423.43,62.49,1485.92,574.04,No,,Cash on Delivery,Paid,Returning,Budget,WH-COI,Coimbatore,Tamil Nadu,South,09-10-2025,14-10-2025,5,Standard,Delivered,4,1
ORD009377,CUST05980,P-TOY-910,Action Figure,Toys & Games,2,643.66,298.66,1287.32,0,0,0,0,0,No,,Net Banking,Refunded,Returning,Budget,WH-PAT,Patna,Bihar,East,10-02-2025,,,Standard,Cancelled,,0
ORD018893,CUST05480,P-SPO-156,Treadmill,Sports & Fitness,1,273.46,0,273.46,273.46,152.86,123.93,276.79,-3.33,No,,Debit Card,Paid,New,Budget,WH-GUW,Guwahati,Assam,North-East,22-10-2023,23-10-2023,1,Express,Delivered,5,1
ORD000278,CUST05887,P-BEA-468,Perfume,beauty & personal care,5,1214.2,176.06,6071,5894.94,3023.36,41.87,3065.23,2829.71,No,,Wallet,Paid,New,Premium,WH-KOL,Kolkata,West Bengal,East,15-10-2025,21-10-2025,6,Standard,Delivered,5,1
ORD023302,CUST01959,P-HOM-227,Non-Stick Cookware Set,Home & Kitchen,1,2721.36,345.61,2721.36,2375.75,1877.74,155.46,2033.2,342.55,No,,Cash on Delivery,Paid,Returning,Premium,WH-NOI,Noida,Uttar Pradesh,North,08-10-2023,09-10-2023,1,Express,Delivered,5,1
ORD000659,CUST02657,P-HOM-887,Air Fryer,Home & Kitchen,2,9523.83,1542.86,19047.66,17504.8,13657.17,85.56,13742.73,3762.07,No,,Net Banking,Paid,Returning,Regular,WH-SUR,Surat,Gujarat,West,09-05-2025,13-05-2025,4,Standard,Delivered,4,1
ORD005043,CUST05741,P-SPO-765,Badminton Racket,Sports & Fitness,2,4702.4,0,9404.8,9404.8,6009.67,44.72,6054.39,3350.41,No,,Debit Card,Paid,New,Regular,WH-AHM,Ahmedabad,Gujarat,West,04-02-2023,10-02-2023,6,Standard,Delivered,,0
ORD014098,CUST04698,P-TOY-983,Board Game,Toys & Games,1,1359.64,51.67,1359.64,1307.97,764.12,108.08,872.2,435.77,No,, Debit Card,Paid,New,Premium,WH-DEL,Delhi,Delhi,North,31-07-2025,06-08-2025,6,Standard,Delivered,5,1
ORD024162,CUST07195,P-BEA-778,Hair Dryer,Beauty & Personal Care,3,1870.1,0,5610.3,5610.3,4045.03,77.8,4122.83,1487.47,No,,Net Banking,Paid,New,Premium,WH-NOI,Noida,Uttar Pradesh,North,22-05-2024,28-05-2024,6,Standard,Delivered,,0
ORD006989,CUST07188,P-ELE-991,Power Bank,Electronics,3,49635.03,13997.08,148905.09,134908.01,87258.38,60.79,87319.17,47588.84,No,,Wallet,Paid,Returning,Premium,WH-GUW,Guwahati,Assam,North-East,22-11-2023,25-11-2023,3,Standard,Delivered,5,1
ORD015336,CUST03860,P-CLO-459,Women's Kurti,Clothing,1,685.49,0,685.49,0,0,0,0,0,No,,Credit Card,Refunded,Returning,Budget,WH-CHE,Chennai,Tamil Nadu,South,24-02-2023,,,Same-Day,Cancelled,,0
ORD008585,CUST03054,P-CLO-203,Track Pants,Clothing,1,1425.98,198.21,1425.98,1227.77,650.25,86.84,737.09,490.68,No,,Credit Card,Paid,Returning,Premium,WH-CHA,Chandigarh,Punjab,North,15-07-2025,22-07-2025,7,Standard,Delivered,5,1
ORD014116,CUST00389,P-HOM-979,Water Purifier,Home & Kitchen,3,6764.09,4545.47,20292.27,15746.8,12743.55,77.2,12820.75,2926.05,No,,Credit Card,Paid,Returning,Budget,WH-BEN,Bengaluru,Karnataka,South,13-11-2024,20-11-2024,7,Standard,Delivered,5,1
ORD005802,CUST04969,P-CLO-532,Denim Jeans,Clothing,2,2458.53,771.98,4917.06,4145.08,3343.6,128.17,3471.77,673.31,No,,Credit Card,Paid,Returning,Budget,WH-CHA,Chandigarh,Punjab,North,01-07-2025,04-07-2025,3,Express,Delivered,5,1
ORD023356,CUST06336,P-FUR-924,Office Chair,Furniture,4,32527.4,25371.37,130109.6,104738.23,66355.9,243.96,66599.86,38138.37,No,,Wallet,Paid,New,Regular,WH-SUR,Surat,Gujarat,West,26-04-2023,29-04-2023,3,Standard,Delivered,3,1
ORD016941,CUST02126,P-FUR-609,Sofa Set,Furniture,1,13240.83,1297.6,13240.83,11943.23,7242.73,334.29,7577.02,4366.21,No,,UPI,Paid,Returning,Premium,WH-GUW,Guwahati,Assam,North-East,02-09-2023,05-09-2023,3,Express,Delivered,4,1
ORD002925,CUST02116,P-FUR-905,Wooden Bookshelf,Furniture,3,39566.1,6409.71,118698.3,112288.59,64809.27,443.25,65252.52,47036.07,No,,UPI,Paid,Returning,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,22-03-2025,23-03-2025,1,Express,Delivered,1,1
ORD018517,CUST06162,P-CLO-607,Men's T-Shirt,Clothing,4,2863.69,309.28,11454.76,0,0,0,0,0,Yes,Better Price Available,Wallet,Refunded,New,Regular,WH-COI,Coimbatore,Tamil Nadu,South,03-08-2024,06-08-2024,3,Standard,Returned,,0
ORD006341,CUST07929,P-BOO-534,Biography,Books,2,874.61,302.62,1749.22,1446.6,935.83,75.75,1011.58,435.02,No,,Credit Card,Paid,New,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,12-02-2024,16-02-2024,4,Standard,Delivered,5,1
ORD004899,CUST06756,P-FUR-952,Sofa Set,furniture,1,26197.59,3012.72,26197.59,23184.87,17238.01,314.57,17552.58,5632.29,No,,Net Banking,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,29-08-2025,05-09-2025,7,Standard,Delivered,5,1
ORD002063,CUST04041,P-HOM-908,Water Purifier,Home & Kitchen,1,5682.67,0,5682.67,0,0,0,0,0,Yes,Quality Not Satisfactory,Cash on Delivery,Refunded,Returning,Budget,WH-MUM,Mumbai,Maharashtra,West,31-03-2024,03-04-2024,3,Express,Returned,2,1
ORD021631,CUST02904,P-FOO-916,Flip Flops,Footwear,2,4810.47,442.56,9620.94,9178.38,6725.04,50.01,6775.05,2403.33,No,,Debit Card,Paid,New,Regular,WH-PAT,Patna,Bihar,East,06-03-2023,09-03-2023,3,Standard,Delivered,,0
ORD010183,CUST08153,P-BOO-124,Self-Help Book,Books,3,301.88,0,905.64,905.64,661.12,127.67,788.79,116.85,No,,UPI,Paid,New,Premium,WH-BHU,Bhubaneswar,Odisha,East,26-01-2023,27-01-2023,1,Express,Delivered,2,1
ORD017801,CUST02499,P-GRO-694,Basmati Rice 5kg,Grocery,1,1708.49,0,1708.49,1708.49,1236.95,106.22,1343.17,365.32,No,,Cash on Delivery,Paid,New,Premium,WH-IND,Indore,Madhya Pradesh,Central,07-10-2025,13-10-2025,6,Standard,Delivered,5,1
ORD007133,CUST08316,P-BOO-653,Competitive Exam Guide,Books,2,407.98,44.88,815.96,771.08,589.94,75.4,665.34,105.74,No,,Debit Card,Paid,Returning,Budget,WH-SUR,Surat,Gujarat,West,28-04-2025,02-05-2025,4,Standard,Delivered,,0
ORD005554,CUST06342,P-FUR-436,Sofa Set,Furniture,6,43992.8,24020.07,263956.8,239936.73,151247.25,136.34,151383.59,88553.14,No,,Credit Card,Paid,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,11-01-2025,18-01-2025,7,Standard,Delivered,3,1
ORD010025,CUST04275,P-ELE-863,Wireless Earbuds,Electronics,3,1253,206.74,3759,3552.26,1950.92,148.42,2099.34,1452.92,No,,Wallet,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,16-01-2025,18-01-2025,2,Express,Delivered,5,1
